,Unnamed: 0,Make,Model,Year,Mileage (KM),Location,Transmission,Selling Condition,Colour,Price,Used Location,MPG
2517,2517,Kia,Rio,2012.0,38154.0,"C45, Port",Manual,Registered,0,1466000,Nigerian used,36
2518,2518,Honda,Pilot,2009.0,286504.0,"C45, Port",Automatic,Registered,Blue,2250000,Nigerian used,23
2519,2519,Toyota,Camry,2002.0,244860.0,"C45, ",Automatic,Registered,BLACK,1466000,Nigerian used,26
2520,2520,Chevrolet,Aveo,2009.0,0.0,"C45, Abuja",Manual,Registered,BLACK,715600,Nigerian used,0
2521,2521,Honda,Odyssey,2009.0,121476.0,"C45, Port",Automatic,Imported,Brown,3930000,Foreign used,22
2522,2522,Mazda,6,2007.0,243270.0,"C45, ",Automatic,Registered,RED,1130000,Nigerian used,0
2523,2523,Lexus,Rx,2005.0,127853.0,"C45, Port",Automatic,Registered,0,2474000,Nigerian used,23
2524,2524,Dodge,Caravan,2001.0,289017.0,"C45, Ibadan",Triptonic,Registered,0,682000,Nigerian used,0
2525,2525,Infiniti,Qx,1998.0,232562.0,"C45, Kaduna",Automatic,Registered,GREEN,906000,Nigerian used,0
2526,2526,Mazda,Cx-7,2007.0,198655.0,"C45, ",Automatic,Registered,Grey,1697500,Nigerian used,19
2527,2527,Nissan,Frontier,2014.0,164570.0,"C45, Port",Automatic,Registered,0,2250000,Nigerian used,19
2528,2528,Toyota,Tacoma,2010.0,183546.0,"C45, Lagos",Automatic,Imported,GREY,5610000,Foreign used,18
2529,2529,Lexus,Rx,2001.0,103408.0,"C45, Port",Automatic,Registered,Black,2026000,Nigerian used,23
2530,2530,Honda,Cr-V,2007.0,141545.0,"C45, Port",Automatic,Registered,Gold,1610000,Nigerian used,30
2531,2531,Toyota,Sienna,2002.0,158884.0,"C45, Abuja",Automatic,Registered,GOLD,1018000,Nigerian used,20
2532,2532,Honda,Pilot,2004.0,192288.0,"C45, Lagos",Automatic,Registered,SILVER,1354000,Nigerian used,23
2533,2533,Cadillac,Cts,2012.0,0.0,"C45, Abuja",Automatic,Registered,SILVER,2138000,Nigerian used,16
2534,2534,Toyota,Sienna,2006.0,165837.0,"C45, Lagos",Automatic,Imported,GREY,4042000,Foreign used,20
2535,2535,Hyundai,Tucson,2007.0,165589.0,"C45, Abuja",Automatic,Imported,BLACK,2978000,Foreign used,37
2536,2536,Acura,Mdx,2019.0,27755.0,"C45, Lagos",Automatic,Registered,Grey,24650000,Nigerian used,22
2537,2537,Toyota,Avensis,2013.0,108353.0,"C45, Lagos",Automatic,Registered,BLUE,2810000,Nigerian used,0
2538,2538,Honda,Civic,2009.0,111220.0,"C45, Abuja",Automatic,Imported,0,2810000,Foreign used,44
2539,2539,Lexus,Rx,2007.0,97192.0,"C45, Lagos",Automatic,Imported,SILVER,5386000,Foreign used,23
2540,2540,Honda,Accord,2006.0,163674.0,"C45, Lagos",Automatic,Registered,SILVER,1018000,Nigerian used,48
2541,2541,Toyota,Camry,2009.0,125660.0,"C45, Abuja",Automatic,Imported,BLACK,3482000,Foreign used,26
2542,2542,Mercedes-Benz,Ml350,2011.0,181234.0,"C45, Lagos",Automatic,Imported,GRAY,7290000,Foreign used,20
2543,2543,Honda,Accord,2011.0,84402.0,"C45, Port",Automatic,Registered,Black,1802000,Nigerian used,48
2544,2544,Honda,Accord,2003.0,254491.0,"C45, Abuja",Automatic,Registered,GREY,962000,Nigerian used,48
2545,2545,Hyundai,Accent,2013.0,102818.0,"C45, Lagos",Automatic,Registered,RED,1802000,Nigerian used,36
2546,2546,Hyundai,Tucson,2008.0,166896.0,"C45, ",Automatic,Imported,GREY,2586000,Foreign used,37
2547,2547,Toyota,Rav4,2006.0,66082.0,"C45, Abuja",Automatic,Registered,Green,3146000,Nigerian used,30
2548,2548,Nissan,Altima,2009.0,233290.0,"C45, Lagos",Automatic,Imported,SILVER,3370000,Foreign used,31
2549,2549,Honda,Accord,2014.0,77181.0,"C45, Kaduna",Automatic,Imported,Burgandy,5386000,Foreign used,48
2550,2550,Chevrolet,Cruze,2011.0,248334.0,"C45, Lagos",Manual,Imported,0,1466000,Foreign used,32
2551,2551,Toyota,Highlander,2006.0,184742.0,"C45, Abuja",Automatic,Registered,SILVER,2474000,Nigerian used,36
2552,2552,Toyota,Corolla,2010.0,91348.0,"C45, Lagos",Automatic,Imported,BLUE,3258000,Foreign used,34
2553,2553,Toyota,4Runner,2004.0,194666.0,"C45, Lagos",Automatic,Registered,BLACK,1690000,Nigerian used,17
2554,2554,Mercedes-Benz,GLE350,2016.0,5789.0,"C45, Lagos",Automatic,Registered,0,16810000,Nigerian used,22
2555,2555,Lexus,Is,2006.0,113231.0,"C45, Abuja",Manual,Registered,PINK,2082000,Nigerian used,0
2556,2556,Toyota,Highlander,2008.0,94546.0,"C45, Abuja",Automatic,Imported,ASH,5386000,Foreign used,36
2557,2557,Kia,Rio,2012.0,122570.0,"C45, Lagos",Manual,Registered,BLACK,906000,Nigerian used,36
2558,2558,Honda,Cr-V,2006.0,97944.0,"C45, Lagos",Automatic,Registered,WINE,1466000,Nigerian used,30
2559,2559,Volkswagen,Passat,1998.0,480286.0,"C45, Abuja",Manual,Registered,RED,570000,Nigerian used,28
2560,2560,Honda,Pilot,2003.0,230911.0,"C45, Port",Automatic,Registered,Grey,906000,Nigerian used,23
2561,2561,Honda,Accord,2014.0,102837.0,"C45, Ibadan",Automatic,Imported,0,4490000,Foreign used,48
2562,2562,Mercedes-Benz,Ml350,2012.0,91619.0,"C45, Lagos",Automatic,Registered,BLACK,9418000,Nigerian used,20
2563,2563,Infiniti,Fx,2005.0,126293.0,"C45, Lagos",Automatic,Registered,ORANGE,2250000,Nigerian used,0
2564,2564,Toyota,Camry,2009.0,87258.0,"C45, Abuja",Automatic,Registered,ASH,2698000,Nigerian used,26
2565,2565,Toyota,Camry,2007.0,85080.0,"C45, Lagos",Automatic,Imported,SILVER,2922000,Foreign used,26
2566,2566,Toyota,HiAce,2005.0,269895.0,"C45, Abuja",Automatic,Registered,White,10090000,Nigerian used,0
2567,2567,Honda,Accord,2007.0,213802.0,"C45, Port",Automatic,Registered,0,1130000,Nigerian used,48
2568,2568,Hyundai,Santa,2013.0,42048.0,"C45, Lagos",Automatic,Registered,0,4490000,Nigerian used,32
2569,2569,Toyota,Sienna,2000.0,176148.0,"C45, Ilorin",Automatic,Registered,0,1074000,Nigerian used,20
2570,2570,Hyundai,Sonata,2015.0,126473.0,"C45, Lagos",Automatic,Imported,Blue,6730000,Foreign used,47
2571,2571,Mercedes-Benz,R350,2008.0,188429.0,"C45, Lagos",Automatic,Imported,Black,6170000,Foreign used,17
2572,2572,Honda,Accord,2008.0,134212.0,"C45, Lagos",Automatic,Registered,BLACK,1354000,Nigerian used,48
2573,2573,Mercedes-Benz,E550,2011.0,104408.0,"C45, Abuja",Automatic,Imported,Grey,13450000,Foreign used,18
2574,2574,Honda,Accord,2009.0,43810.0,"C45, Port",Automatic,Registered,0,1690000,Nigerian used,48
2575,2575,Mercedes-Benz,C300,2010.0,147895.0,"C45, ",Automatic,Imported,GOLD,4490000,Foreign used,27
2576,2576,Toyota,Venza,2015.0,153176.0,"C45, Lagos",Automatic,Imported,0,11770000,Foreign used,39
2577,2577,Honda,Accord,2002.0,203157.0,"C45, Lagos",Automatic,Registered,Red,458000,Nigerian used,48
2578,2578,Toyota,Corolla,2013.0,134455.0,"C45, Abuja",Automatic,Imported,GREY,3930000,Foreign used,34
2579,2579,Toyota,Camry,1994.0,192669.0,"C45, Ilorin",Automatic,Registered,0,626000,Nigerian used,26
2580,2580,Toyota,Camry,2017.0,43258.0,"C45, Abuja",Automatic,Imported,Black,8074000,Foreign used,26
2581,2581,Mazda,Cx-9,2010.0,92584.0,"C45, Abuja",Automatic,Registered,Black,5610000,Nigerian used,23
2582,2582,Toyota,Land,2005.0,172534.0,"C45, Lagos",Automatic,Registered,0,2250000,Nigerian used,14
2583,2583,Honda,Cr-V,2008.0,220640.0,"C45, Kaduna",Automatic,Imported,0,3258000,Foreign used,30
2584,2584,Lexus,Es,2002.0,166392.0,"C45, Lagos",Automatic,Imported,GOLD,2474000,Foreign used,26
2585,2585,Toyota,Camry,2002.0,165271.0,"C45, Kaduna",Automatic,Registered,Green,1432400,Nigerian used,26
2586,2586,Toyota,Camry,2013.0,280462.0,"C45, Lagos",Automatic,Registered,0,4714000,Nigerian used,26
2587,2587,Nissan,Pathfinder,2006.0,64704.0,"C45, ",Automatic,Registered,Silver,1466000,Nigerian used,23
2588,2588,Honda,Accord,1996.0,145739.0,"C45, Lagos",Automatic,Registered,0,402000,Nigerian used,48
2589,2589,Honda,Ridgeline,2006.0,169512.0,"C45, Kaduna",Automatic,Registered,Black,2250000,Nigerian used,21
2590,2590,Toyota,Avalon,2008.0,95854.0,"C45, Lagos",Automatic,Registered,GRAY,2306000,Nigerian used,26
2591,2591,Toyota,Camry,2008.0,298281.0,"C45, Lagos",Automatic,Registered,Silver,1578000,Nigerian used,26
2592,2592,Honda,City,2007.0,130738.0,"C45, Ibadan",Manual,Registered,silver,682000,Nigerian used,0
2593,2593,Nissan,370,2006.0,117902.0,"C45, Port",Automatic,Imported,Black,1690000,Foreign used,0
2594,2594,Lexus,Es,2006.0,125892.0,"C45, Port",Automatic,Registered,Black,1914000,Nigerian used,26
2595,2595,Toyota,Matrix,2009.0,122390.0,"C45, Lagos",Automatic,Imported,GREY,3818000,Foreign used,22
2596,2596,Infiniti,G,2006.0,104263.0,"C45, Lagos",Automatic,Imported,White,1970000,Foreign used,0
2597,2597,Lexus,Is,2007.0,211824.0,"C45, ",Automatic,Imported,BLUE,3610000,Foreign used,0
2598,2598,Mercedes-Benz,C300,2011.0,160920.0,"C45, Asaba",Automatic,Imported,WHITE,5610000,Foreign used,27
2599,2599,Audi,A7,2012.0,129401.0,"C45, Abuja",Automatic,Registered,Black,5610000,Nigerian used,24
2600,2600,Peugeot,607,2009.0,238833.0,"C45, Abuja",Automatic,Registered,BLUE,1522000,Nigerian used,0
2601,2601,Toyota,Rav4,2013.0,79007.0,"C45, Lagos",Automatic,Registered,BLACK,5946000,Nigerian used,30
2602,2602,Mercedes-Benz,C300,2009.0,115567.0,"C45, Kaduna",Automatic,Registered,white,3034000,Nigerian used,27
2603,2603,SILVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922000,,0
2604,2604,Toyota,Camry,2015.0,22481.0,"C45, Lagos",Automatic,Imported,0,6730000,Foreign used,26
2605,2605,Toyota,Fj,2008.0,85934.0,"C45, Kaduna",Automatic,Registered,SILVER,7290000,Nigerian used,18
2606,2606,Mercedes-Benz,C300,2011.0,55813.0,"C45, Abuja",Automatic,Registered,Pink,2922000,Nigerian used,27
2607,2607,Land,Range,2006.0,103369.0,"C45, Lagos",Automatic,Registered,WHITE,2250000,Nigerian used,18
2608,2608,Honda,Cr-V,2000.0,160522.0,"C45, Lagos",Manual,Imported,GREEN,906000,Foreign used,30
2609,2609,Toyota,Avalon,2005.0,227036.0,"C45, Lagos",Automatic,Registered,WINE,2250000,Nigerian used,26
2610,2610,Toyota,Yaris,2009.0,176691.0,"C45, Lagos",Automatic,Imported,BLUE,2586000,Foreign used,0
2611,2611,Toyota,Camry,2011.0,76900.0,"C45, Lagos",Automatic,Imported,WHITE,3370000,Foreign used,26
2612,2612,Toyota,Corolla,2003.0,280020.0,"C45, Lagos",Automatic,Imported,SILVER,2250000,Foreign used,34
2613,2613,Acura,Tl,2011.0,137009.0,"C45, Lagos",Automatic,Imported,0,3700000,Foreign used,23
2614,2614,Hyundai,Accent,2012.0,129674.0,"C45, Lagos",Automatic,Registered,BLACK,1400000,Nigerian used,36
2615,2615,Ford,Edge,2007.0,229948.0,"C45, Port",Automatic,Registered,Gold,2026000,Nigerian used,24
2616,2616,Skoda,Octavia,1999.0,208759.0,"C45, Abuja",Manual,Registered,RED,1130000,Nigerian used,0
2617,2617,Ford,F-150,2007.0,201615.0,"C45, Lagos",Automatic,Registered,BLACK,4938000,Nigerian used,19
2618,2618,Toyota,Highlander,2008.0,109881.0,"C45, Lagos",Automatic,Registered,0,4490000,Nigerian used,36
2619,2619,Lexus,Es,2007.0,190713.0,"C45, Abuja",Automatic,Registered,Blue,4266000,Nigerian used,26
2620,2620,Lexus,Is,2006.0,183187.0,"C45, Ibadan",Automatic,Registered,WHITE,2586000,Nigerian used,0
2621,2621,Toyota,4Runner,2004.0,87045.0,"C45, ",Automatic,Registered,WHITE,3370000,Nigerian used,17
2622,2622,Audi,Q7,2007.0,195048.0,"C45, Lagos",Automatic,Registered,WINE,1690000,Nigerian used,0
2623,2623,Ford,Edge,2007.0,127026.0,"C45, Abuja",Automatic,Registered,GREY,1298000,Nigerian used,24
2624,2624,Honda,Odyssey,2001.0,1.0,"C45, Lagos",Automatic,Registered,SILVER,1018000,Nigerian used,22
2625,2625,Mitsubishi,Outlander,2013.0,163633.0,"C45, Lagos",Automatic,Imported,0,2810000,Foreign used,26
2626,2626,Hyundai,Elantra,2009.0,238651.0,"C45, Port",Automatic,Registered,Blue,1354000,Nigerian used,50
2627,2627,Toyota,Harrier,2005.0,336916.0,"C45, ",Automatic,Registered,BLUE,2026000,Nigerian used,0
2628,2628,Mercedes-Benz,C300,2009.0,176024.0,"C45, Abuja",Automatic,Registered,BLACK,3146000,Nigerian used,27
2629,2629,Toyota,Corolla,2006.0,172500.0,"C45, ",Automatic,Registered,BLACK,1690000,Nigerian used,34
2630,2630,Mercedes-Benz,S550,2008.0,93039.0,"C45, Abuja",Automatic,Imported,0,6730000,Foreign used,21
2631,2631,Toyota,Corolla,2008.0,118274.0,"C45, Abuja",Automatic,Registered,BLACK,2810000,Nigerian used,34
2632,2632,Kia,Amanti,2005.0,243120.0,"C45, Lagos",Automatic,Registered,0,906000,Nigerian used,19
2633,2633,Mercedes-Benz,Ml350,2007.0,175899.0,"C45, Abuja",Automatic,Registered,Gold,2810000,Nigerian used,20
2634,2634,Hyundai,Santa,2003.0,102993.0,"C45, Lagos",Automatic,Imported,BROWN,1354000,Foreign used,32
2635,2635,Ford,Focus,2014.0,126355.0,"C45, Abuja",Automatic,Registered,Silver,1802000,Nigerian used,107
2636,2636,Toyota,Corolla,2010.0,130001.0,"C45, Abuja",Automatic,Registered,SILVER,2810000,Nigerian used,34
2637,2637,Toyota,Ipsum,2004.0,178668.0,"C45, Abuja",Automatic,Registered,SILVER,850000,Nigerian used,0
2638,2638,Chrysler,Pacifica,2005.0,213405.0,"C45, Abuja",Automatic,Registered,BLUE,1690000,Nigerian used,82
2639,2639,Toyota,4Runner,2013.0,47444.0,"C45, Lagos",Automatic,Registered,WHITE,7290000,Nigerian used,17
2640,2640,Toyota,Sienna,2007.0,154987.0,"C45, Lagos",Automatic,Imported,BLUE,3370000,Foreign used,20
2641,2641,Toyota,Matrix,2003.0,212282.0,"C45, Kaduna",Automatic,Registered,silver,1522000,Nigerian used,22
2642,2642,Toyota,Avanza,2007.0,183181.0,"C45, Port",Automatic,Registered,0,906000,Nigerian used,0
2643,2643,Hyundai,Ix35,2012.0,62555.0,"C45, Onitsha",Automatic,Registered,Grey,3258000,Nigerian used,0
2644,2644,Toyota,4Runner,2004.0,144156.0,"C45, Port",Automatic,Registered,Silver,1914000,Nigerian used,17
2645,2645,Honda,Odyssey,2002.0,225823.0,"C45, Lagos",Automatic,Registered,0,2474000,Nigerian used,22
2646,2646,Toyota,Corolla,2018.0,4051.0,"C45, Lagos",Automatic,Registered,Silver,6730000,Nigerian used,34
2647,2647,Toyota,Sienna,2004.0,136185.0,"C45, Port",Automatic,Registered,Ivory,1242000,Nigerian used,20
2648,2648,Honda,Accord,1999.0,999999.0,"C45, Kaduna",Automatic,Registered,GREEN,626000,Nigerian used,48
2649,2649,Hyundai,Sonata,2012.0,124050.0,"C45, Lagos",Automatic,Registered,SILVER,1914000,Nigerian used,47
2650,2650,Toyota,Avalon,2003.0,310129.0,"C45, Port",Automatic,Registered,Silver,1354000,Nigerian used,26
2651,2651,Mitsubishi,L300,1994.0,192366.0,"C45, ",Manual,Registered,0,1914000,Nigerian used,0
2652,2652,Kia,Optima,2009.0,101789.0,"C45, Lagos",Manual,Registered,SILVER,1130000,Nigerian used,42
2653,2653,Nissan,Almera,2013.0,119882.0,"C45, Abuja",Automatic,Registered,GREY,1802000,Nigerian used,0
2654,2654,Honda,Accord,1999.0,394741.0,"C45, Abuja",Automatic,Registered,Custom,458000,Nigerian used,48
2655,2655,Infiniti,Fx,2008.0,144575.0,"C45, Lagos",Automatic,Registered,WHITE,1641250,Nigerian used,0
2656,2656,BMW,X5,2012.0,54787.0,"C45, Abuja",Automatic,Registered,BLACK,4490000,Nigerian used,23
2657,2657,Honda,Odyssey,2005.0,176813.0,"C45, Port",Automatic,Registered,Blue,1800000,Nigerian used,22
2658,2658,Toyota,Corolla,2003.0,202413.0,"C45, Port",Automatic,Registered,Silver,1690000,Nigerian used,34
2659,2659,Lexus,GX470,2003.0,14698.0,"C45, ",Automatic,Registered,GREY,3146000,Nigerian used,0
2660,2660,BMW,X6,2015.0,65713.0,"C45, Lagos",Automatic,Registered,Black,19050000,Nigerian used,23
2661,2661,Mercedes-Benz,E350,2010.0,27859.0,"C45, Kaduna",Automatic,Registered,black,5834000,Nigerian used,25
2662,2662,Mercedes-Benz,GLC,2020.0,4455.0,"C45, Lagos",Automatic,Imported,Black,53770000,Foreign used,24
2663,2663,Kia,Sorento,2006.0,305531.0,"C45, ",Automatic,Imported,Grey,1354000,Foreign used,37
2664,2664,Mercedes-Benz,Ml350,2008.0,152419.0,"C45, Asaba",Automatic,Registered,Black,3157000,Nigerian used,20
2665,2665,Land,HSE,2007.0,81842.0,"C45, Lagos",Automatic,Registered,RED,1690000,Nigerian used,0
2666,2666,Nissan,Murano,2007.0,186214.0,"C45, Lagos",Automatic,Imported,0,2474000,Foreign used,23
2667,2667,Toyota,Highlander,2008.0,307494.0,"C45, Abuja",Automatic,Registered,Black,3706000,Nigerian used,36
2668,2668,Opel,Frontera,2001.0,196825.0,"C45, ",Automatic,Registered,Black,1074000,Nigerian used,0
2669,2669,Mercedes-Benz,E320,2006.0,999999.0,"C45, Kaduna",Automatic,Registered,GRAY,1242000,Nigerian used,20
2670,2670,Toyota,Corolla,2002.0,244706.0,"C45, Abuja",Automatic,Registered,GREY,1690000,Nigerian used,34
2671,2671,Toyota,Highlander,2015.0,24502.0,"C45, Abuja",Automatic,Registered,grey,12330000,Nigerian used,36
2672,2672,Toyota,Camry,2007.0,107032.0,"C45, Lagos",Automatic,Registered,SILVER,2250000,Nigerian used,26
2673,2673,Toyota,Highlander,2002.0,255895.0,"C45, Abuja",Automatic,Registered,Grey,1690000,Nigerian used,36
2674,2674,Toyota,Corolla,2009.0,230153.0,"C45, Lagos",Automatic,Imported,0,3706000,Foreign used,34
2675,2675,Honda,Ridgeline,2007.0,234499.0,"C45, Ilorin",Automatic,Registered,0,2250000,Nigerian used,21
2676,2676,Hyundai,Elantra,2014.0,106191.0,"C45, Lagos",Automatic,Registered,BLACK,2474000,Nigerian used,50
2677,2677,Mercedes-Benz,C350,2009.0,97766.0,"C45, Lagos",Automatic,Registered,BLUE-BLACK,3594000,Nigerian used,20
2678,2678,Toyota,Corolla,2008.0,135365.0,"C45, Lagos",Automatic,Registered,Grey,1634000,Nigerian used,34
2679,2679,Ford,F-150,2012.0,66752.0,"C45, Lagos",Automatic,Imported,WHITE,7290000,Foreign used,19
2680,2680,Subaru,Forester,2004.0,199372.0,"C45, ",Automatic,Registered,0,1242000,Nigerian used,29
2681,2681,Toyota,Corolla,2014.0,42158.0,"C45, Lagos",Automatic,Registered,BLACK,4266000,Nigerian used,34
2682,2682,Nissan,Pathfinder,2002.0,223781.0,"C45, Abuja",Automatic,Registered,GOLD,1018000,Nigerian used,23
2683,2683,Toyota,Camry,1998.0,287145.0,"C45, Abuja",Automatic,Registered,Grey,794000,Nigerian used,26
2684,2684,Mercedes-Benz,GL450,2009.0,54233.0,"C45, Lagos",Automatic,Registered,White,3930000,Nigerian used,19
2685,2685,Toyota,Highlander,2008.0,44858.0,"C45, ",Automatic,Registered,Black,2810000,Nigerian used,36
2686,2686,Toyota,4Runner,2007.0,92021.0,"C45, Abuja",Automatic,Registered,GREY,3594000,Nigerian used,17
2687,2687,Toyota,Land,2008.0,186168.0,"C45, Abuja",Automatic,Registered,Black,10314000,Nigerian used,14
2688,2688,Lexus,ES330,2006.0,105743.0,"C45, Lagos",Automatic,Registered,BLACK,2362000,Nigerian used,0
2689,2689,Mercedes-Benz,C300,2008.0,93936.0,"C45, Port",Automatic,Registered,Grey,3034000,Nigerian used,27
2690,2690,Lexus,Is,2008.0,72429.0,"C45, Lagos",Automatic,Imported,GREY,3818000,Foreign used,0
2691,2691,Toyota,Avalon,2006.0,217032.0,"C45, ",Automatic,Registered,SILVER,1578000,Nigerian used,26
2692,2692,Volvo,S40,2005.0,203375.0,"C45, Lagos",Automatic,Registered,BLUE,1522000,Nigerian used,24
2693,2693,Hyundai,H1,2009.0,266306.0,"C45, Ilorin",Manual,Registered,0,570000,Nigerian used,0
2694,2694,Mitsubishi,Montero,2003.0,145224.0,"C45, Lagos",Automatic,Registered,BLACK,1186000,Nigerian used,15
2695,2695,Toyota,Avalon,2001.0,99999.0,"C45, Kaduna",Automatic,Registered,white,794000,Nigerian used,26
2696,2696,Honda,Accord,2003.0,175473.0,"C45, Abuja",Automatic,Registered,Black,1018000,Nigerian used,48
2697,2697,Toyota,Highlander,2010.0,60036.0,"C45, Lagos",Automatic,Registered,RED,3947500,Nigerian used,36
2698,2698,Mercedes-Benz,GLK,2013.0,69029.0,"C45, Lagos",Automatic,Imported,0,9866000,Foreign used,0
2699,2699,Toyota,Corolla,1999.0,203730.0,"C45, Lagos",Automatic,Registered,0,850000,Nigerian used,34
2700,2700,Toyota,Camry,2018.0,14341.0,"C45, Kaduna",Automatic,Registered,Silver,10650000,Nigerian used,26
2701,2701,Honda,Accord,2015.0,72329.0,"C45, Lagos",Automatic,Imported,BLACK,5834000,Foreign used,48
2702,2702,Ford,Taurus,2012.0,123705.0,"C45, Lagos",Automatic,Imported,0,4042000,Foreign used,21
2703,2703,Nissan,Quest,2006.0,109665.0,"C45, Lagos",Automatic,Registered,RED,906000,Nigerian used,22
2704,2704,Honda,Accord,2010.0,77442.0,"C45, Abuja",Automatic,Registered,BLACK,2698000,Nigerian used,48
2705,2705,BMW,3,2008.0,182764.0,"C45, Abuja",Automatic,Registered,Grey,2250000,Nigerian used,0
2706,2706,Kia,Sportage,2012.0,97287.0,"C45, Lagos",Automatic,Registered,BROWN,3370000,Nigerian used,23
2707,2707,Toyota,Camry,2002.0,312751.0,"C45, Lagos",Automatic,Registered,BLUE,1466000,Nigerian used,26
2708,2708,Toyota,Sienna,2006.0,218089.0,"C45, Port",Automatic,Registered,BLUE,1802000,Nigerian used,20
2709,2709,Mercedes-Benz,C250,2013.0,89423.0,"C45, Lagos",Automatic,Imported,0,6506000,Foreign used,25
2710,2710,Lexus,Rx,2011.0,239642.0,"C45, ",Automatic,Registered,Silver,5498000,Nigerian used,23
2711,2711,Toyota,Corolla,2003.0,199765.0,"C45, Kaduna",Automatic,Registered,CUSTOM,1690000,Nigerian used,34
2712,2712,Mercedes-Benz,E350,2010.0,163762.0,"C45, Abuja",Automatic,Registered,Silver,3146000,Nigerian used,25
2713,2713,Toyota,Matrix,2003.0,146352.0,"C45, Port",Automatic,Registered,Grey,1522000,Nigerian used,22
2714,2714,Toyota,Avalon,2007.0,189466.0,"C45, Port",Automatic,Registered,0,1802000,Nigerian used,26
2715,2715,Acura,Mdx,2001.0,159667.0,"C45, Port",Automatic,Registered,Green,1130000,Nigerian used,22
2716,2716,Honda,Accord,2012.0,160612.0,"C45, Ibadan",Automatic,Imported,0,3594000,Nigerian used,48
2717,2717,Toyota,Solara,2004.0,283919.0,"C45, ",Automatic,Registered,RED,1690000,Nigerian used,21
2718,2718,Lexus,Is,2008.0,194800.0,"C45, Port",Automatic,Registered,BLACK,2586000,Nigerian used,0
2719,2719,Toyota,Camry,2009.0,209614.0,"C45, Lagos",Automatic,Registered,BLUE,2250000,Nigerian used,26
2720,2720,Toyota,Sienna,2008.0,60101.0,"C45, ",Automatic,Imported,Grey,3034000,Foreign used,20
2721,2721,Mercedes-Benz,GL450,2007.0,89535.0,"C45, Lagos",Automatic,Registered,0,4490000,Nigerian used,19
2722,2722,Nissan,Pathfinder,2007.0,94806.0,"C45, Lagos",Automatic,Registered,Silver,1578000,Nigerian used,23
2723,2723,Honda,Accord,2003.0,104520.0,"C45, Abuja",Automatic,Registered,GOLD,1018000,Nigerian used,48
